THR-PLT-CRN-0564,"1 T, Monorail",THR,THR-CRN-WA2,Mechanical Equipment,Crane,3,"North Grit Pump gallery, T12 north.",5
THR-DIG-P-5440C,"Pump, Centrifugal, Lube Oil for C-5440, Gas Mixing System",THR,THR-DIG-T-5440,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5440 North Ground Floor,5
THR-DIG-P-5460C,"Pump, Centrifugal, Lube Oil for C-5460, Gas Mixing System",THR,THR-DIG-T-5460,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5460 North Ground Floor,5
THR-DIG-P-5480C,"Pump, Centrifugal, Lube Oil for C-5480, Gas Mixing System",THR,THR-DIG-T-5480,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5480 North Ground Floor,5
THR-DIG-P-5642,"Pump, Centrifugal, Lube Oil for C-5640, Mixing System, Tank 7 & 8",THR,THR-DIG-T-5641,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5640 North Ground Floor,5
THR-DIG-P-5662,"Pump, Centrifugal, Lube Oil for C-5660, Gas Mixing System",THR,THR-DIG-T-5661,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5660 North Ground Floor,5
THR-DIG-P-5842,"Pump, Centrifugal, Lube Oil for C-5840, Gas Mixing System",THR,THR-DIG-T-5841,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5840 North Ground Floor,5
THR-DIG-P-5862,"Pump, Centrifugal, Lube Oil for C-5860, Gas Mixing System",THR,THR-DIG-T-5861,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5860 North Ground Floor,5
THR-DIG-P-5882,"Pump, Centrifugal, Lube Oil for C-5880, Gas Mixing System",THR,THR-DIG-T-5881,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5880 North Ground Floor,5
THR-DIG-P-5682,"Pump, Centrifugal, Lube Oil for Compressor 5680, Gas Mixing System",THR,THR-DIG-T-5681,Mechanical Equipment,Pump,2,Gas Compressor Bldg. C-5680 North Ground Floor,5
THR-BG-P-0201,"Pump, Centrifugal, Lube Oil, Compressor 0201, High Pressure Gas System, Gas Compressor Bdg",THR,THR-BG-C-0201,Mechanical Equipment,Pump,3,Gas Compressor Building Main Floor,5
THR-EPS-P-0111,"Pump, Centrifugal, Mechanical, Oil for Pump, Centrifugal 0110, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Mechanical Equipment,Pump,2,"EPS Screw Pump,Centrifugal 0110",5
THR-EPS-P-0211,"Pump, Centrifugal, Mechanical, Oil for Pump, Centrifugal 0210, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Mechanical Equipment,Pump,2,"EPS Screw Pump,Centrifugal 0210",5
THR-EPS-P-0311,"Pump, Centrifugal, Mechanical, Oil for Pump, Centrifugal 0310, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Mechanical Equipment,Pump,2,"EPS Screw Pump,Centrifugal 0310",5
THR-EPS-P-0411,"Pump, Centrifugal, Mechanical, Oil for Pump, Centrifugal 0410, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Mechanical Equipment,Pump,2,"EPS Screw Pump,Centrifugal 0410",5
THR-CG-P-1104,"Pump, Centrifugal, New Oil, Lube Oil System, Engine-Generator 1101 & 1201",THR,THR-CG-ENG-1101,Mechanical Equipment,Pump,3,Engine House Basement,5
THR-CG-P-1103,"Pump, Centrifugal, New Oil, Lube Oil System, Engine-Generator 1101 & 1201",THR,THR-CG-ENG-1101,Mechanical Equipment,Pump,3,Engine House Basement,5
THR-BG-P-1103,"Pump, Centrifugal, Oil, Engine Lubrication Oil System-Unit No 1, Engine-Generator & Heat Recovery System",THR,THR-CG-ENG-1101,Mechanical Equipment,Pump,2,"Engine Room, Basement",5
THR-BG-P-1104,"Pump, Centrifugal, Oil, Engine Lubrication Oil System-Unit No 1, Engine-Generator & Heat Recovery System",THR,THR-CG-ENG-1101,Mechanical Equipment,Pump,2,"Engine Room, Basement",5
THR-DIS-P-1420,"Pump, Centrifugal, Plant Sample to AIT-1430 & AIT-1440, Disinfection, Plant Outfall Palace Pier",THR,THR-DIS-T-1400,Mechanical Equipment,Pump,1,Palace Pier Sampling Station Basement,5
THR-DIS-P-1410,"Pump, Centrifugal, Plant Sample to AIT-1430 & AIT-1440, Disinfection, Plant Outfall Palace Pier",THR,THR-DIS-T-1400,Mechanical Equipment,Pump,1,Palace Pier Sampling Station Basement,5
THR-BG-P-0101,"Pump, Centrifugal, Prelube Oil for Fuel Gas Compressor 0101, Compressor Building, Gas Compressor (And Dryer) Tag-THR-BG-P-0101",THR,THR-BG-C-0101,Mechanical Equipment,Pump,2,"Gas Compressor Bldg., Main Floor",5
THR-BG-P-0401,"Pump, Centrifugal, Prelube Oil for Fuel Gas Compressor 1401, Compressor Building, Gas Compressor (And Dryer) Tag-THR-BG-P-0401",THR,THR-BG-C-0401,Mechanical Equipment,Pump,2,"Gas Compressor Bldg., Main Floor",5
THR-ACC-P-2101,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-ACC-P-2401,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-ACC-P-2501,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-ACC-P-2201,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-ACC-P-2301,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-ACC-P-2601,"Pump, Centrifugal, Primary Loop Hot Water Recirculation, Plant Central Hot Water System,",THR,THR-ACC-HW,Mechanical Equipment,Pump,2,Engine Room Basement,5
THR-DIG-P-2264,"Pump, Centrifugal, Primary Sludge Recirculation Tank 0800",THR,THR-DIG- PD-0800,Mechanical Equipment,Pump,2,Digester 8 Sludge Recirc Pump Basement,5
THR-DIG-P-2265,"Pump, Centrifugal, Primary Sludge Recirculation Tank 0800",THR,THR-DIG- PD-0800,Mechanical Equipment,Pump,2,Digester 8 Sludge Recirc Pump Basement,5
THR-DIG-P-2214,"Pump, Centrifugal, Primary Sludge Recirculation to Tank 0700",THR,THR-DIG- PD-0700,Mechanical Equipment,Pump,2,Digester 7 Sludge Recirc Pump Basement,5
THR-DIG-P-2215,"Pump, Centrifugal, Primary Sludge Recirculation to Tank 0700",THR,THR-DIG- PD-0700,Mechanical Equipment,Pump,2,Digester 7 Sludge Recirc Pump Basement,5
THR-FT-P-2176,"Pump, Centrifugal, RAS from Drain Header to Mixed Liquor Conduit, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20,5
THR-FT-P-2175,"Pump, Centrifugal, RAS from Drain Header to Mixed Liquor Conduit, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,"Tunnel 20, Between Final Tanks 11 & 15",5
THR-OCS-P-6192,"Pump, Centrifugal, Recirculation, Scrubber 0551, Plant Services, Odour Control System",THR,THR-OCS-SB-0551,Mechanical Equipment,Pump,2,Scrubber 0551 Outside,5
THR-OCS-P-6199,"Pump, Centrifugal, Recirculation, Scrubber 0551, Plant Services, Odour Control System",THR,THR-OCS-SB-0551,Mechanical Equipment,Pump,2,Scrubber 0551 Outside,5
THR-OCS-P-6200,"Pump, Centrifugal, Recirculation, Scrubber 0551, Plant Services, Odour Control System",THR,THR-OCS-SB-0551,Mechanical Equipment,Pump,2,Scrubber 0551 Outside,5
THR-OCS-P-6209,"Pump, Centrifugal, Recirculation, Scrubber 0551, Plant Services, Odour Control System",THR,THR-OCS-SB-0551,Mechanical Equipment,Pump,2,Scrubber 0551 Outside,5
THR-OCS-P-6232,"Pump, Centrifugal, Recirculation, Scrubber 0552, Plant Services, Odour Control System",THR,THR-OCS-SB-0552,Mechanical Equipment,Pump,2,Scrubber 0552 Outside,5
THR-OCS-P-6223,"Pump, Centrifugal, Recirculation, Scrubber 0552, Plant Services, Odour Control System",THR,THR-OCS-SB-0552,Mechanical Equipment,Pump,2,Scrubber 0552 Outside,5
THR-OCS-P-6236,"Pump, Centrifugal, Recirculation, Scrubber 0552, Plant Services, Odour Control System",THR,THR-OCS-SB-0552,Mechanical Equipment,Pump,2,Scrubber 0552 Outside,5
THR-OCS-P-6228,"Pump, Centrifugal, Recirculation, Scrubber 0552, Plant Services, Odour Control System",THR,THR-OCS-SB-0552,Mechanical Equipment,Pump,2,Scrubber 0552 Outside,5
THR-OCS-P-6248,"Pump, Centrifugal, Recirculation, Scrubber 0553, Plant Services, Odour Control System",THR,THR-OCS-SB-0553,Mechanical Equipment,Pump,2,Scrubber 0553 Outside,5
THR-OCS-P-6252,"Pump, Centrifugal, Recirculation, Scrubber 0553, Plant Services, Odour Control System",THR,THR-OCS-SB-0553,Mechanical Equipment,Pump,2,Scrubber 0553 Outside,5
THR-OCS-P-6262,"Pump, Centrifugal, Recirculation, Scrubber 0553, Plant Services, Odour Control System",THR,THR-OCS-SB-0553,Mechanical Equipment,Pump,2,Scrubber 0553 Outside,5
THR-OCS-P-6257,"Pump, Centrifugal, Recirculation, Scrubber 0553, Plant Services, Odour Control System",THR,THR-OCS-SB-0553,Mechanical Equipment,Pump,2,Scrubber 0553 Outside,5
THR-OCS-P-6275,"Pump, Centrifugal, Recirculation, Scrubber 0554, Plant Services, Odour Control System",THR,THR-OCS-SB-0554,Mechanical Equipment,Pump,2,Scrubber 0555,5
THR-OCS-P-6278,"Pump, Centrifugal, Recirculation, Scrubber 0554, Plant Services, Odour Control System",THR,THR-OCS-SB-0554,Mechanical Equipment,Pump,2,Scrubber 0554,5
THR-OCS-P-6281,"Pump, Centrifugal, Recirculation, Scrubber 0554, Plant Services, Odour Control System",THR,THR-OCS-SB-0554,Mechanical Equipment,Pump,2,Scrubber 0554,5
THR-OCS-P-6286,"Pump, Centrifugal, Recirculation, Scrubber 0554, Plant Services, Odour Control System",THR,THR-OCS-SB-0554,Mechanical Equipment,Pump,2,Scrubber 0554,5
THR-OCS-P-6306,"Pump, Centrifugal, Recirculation, Scrubber 0555, Plant Services, Odour Control System",THR,THR-OCS-SB-0555,Mechanical Equipment,Pump,2,Scrubber 0555,5
THR-OCS-P-6300,"Pump, Centrifugal, Recirculation, Scrubber 0555, Plant Services, Odour Control System",THR,THR-OCS-SB-0555,Mechanical Equipment,Pump,2,Scrubber 0554,5
THR-OCS-P-6311,"Pump, Centrifugal, Recirculation, Scrubber 0555, Plant Services, Odour Control System",THR,THR-OCS-SB-0555,Mechanical Equipment,Pump,2,Scrubber 0555,5
THR-OCS-P-6310,"Pump, Centrifugal, Recirculation, Scrubber 0555, Plant Services, Odour Control System",THR,THR-OCS-SB-0555,Mechanical Equipment,Pump,2,Scrubber 0555,5
THR-FPW-P-0013,"Pump, Centrifugal, Residual Chlorine Analyzer",THR,THR-FPW-P,Mechanical Equipment,Pump,2,Filtered Plant Water Bldg.,5
THR-EPS-P-0310,"Pump, Centrifugal, Screw",THR,THR-EPS-P,Mechanical Equipment,Pump,2,EPS 3rd Pump from East Wall,5
THR-EPS-P-0410,"Pump, Centrifugal, Screw",THR,THR-EPS-P,Mechanical Equipment,Pump,2,EPS 4rd Pump from East Wall,5
THR-EPS-P-0210,"Pump, Centrifugal, Screw",THR,THR-EPS-P,Mechanical Equipment,Pump,2,EPS 2nd Pump from East Wall,5
THR-EPS-P-0110,"Pump, Centrifugal, Screw",THR,THR-EPS-P,Mechanical Equipment,Pump,2,EPS East Wall,5
THR-FT-P-2724,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 North,5
THR-FT-P-2723,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 North,5
THR-FT-P-2722,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 North,5
THR-FT-P-2721,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 North,5
THR-FT-P-2720,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 North,5
THR-FT-P-2624,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 East,5
THR-FT-P-2623,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 East,5
THR-FT-P-2622,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 East,5
THR-FT-P-2621,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 East,5
THR-FT-P-2324,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,RAS Pumping North,5
THR-FT-P-2323,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,RAS Pumping North,5
THR-FT-P-2322,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,RAS Pumping North,5
THR-FT-P-2321,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,RAS Pumping North,5
THR-FT-P-2320,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,RAS Pumping North,5
THR-FT-P-2620,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - North",THR,THR-FT-P-RAS-N,Mechanical Equipment,Pump,3,Tunnel 23 East,5
THR-FT-P-2173,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 South RAS/WAS Pumping,5
THR-FT-P-2172,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 South RAS/WAS Pumping,5
THR-FT-P-2171,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 South RAS/WAS Pumping,5
THR-FT-P-2170,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 South RAS/WAS Pumping,5
THR-FT-P-2174,"Pump, Centrifugal, Secondary Treatment, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 South RAS/WAS Pumping,5
THR-DIG-P-2531SPARE,"Pump, Centrifugal, Sludge Recirculation (Spare Assembly)",THR,THR-DIG- PD-0500,Mechanical Equipment,Pump,2,"Digester Tank 0500, Basement",5
THR-DIG-P-2521S,"Pump, Centrifugal, Sludge Recirculation Spare",THR,THR-DIG- PD-0300,Mechanical Equipment,Pump,2,Digester Storage Basement,5
THR-DIG-P-2501,"Pump, Centrifugal, Sludge Recirculation, Tank 0100",THR,THR-DIG-PD-0100,Mechanical Equipment,Pump,2,"Digester Tank 0100, Basement",5
THR-DIG-P-2502,"Pump, Centrifugal, Sludge Recirculation, Tank 0100",THR,THR-DIG-PD-0100,Mechanical Equipment,Pump,2,"Digester Tank 0100, Basement",5
THR-DIG-P-2512,"Pump, Centrifugal, Sludge Recirculation, Tank 0200",THR,THR-DIG- PD-0200,Mechanical Equipment,Pump,2,"Digester Tank 0200, Basement",5
THR-DIG-P-2511,"Pump, Centrifugal, Sludge Recirculation, Tank 0200",THR,THR-DIG- PD-0200,Mechanical Equipment,Pump,2,"Digester Tank 0200, Basement",5
THR-DIG-P-2522,"Pump, Centrifugal, Sludge Recirculation, Tank 0300",THR,THR-DIG- PD-0300,Mechanical Equipment,Pump,2,"Digester Tank 0300, Basement",5
THR-DIG-P-2521,"Pump, Centrifugal, Sludge Recirculation, Tank 0300",THR,THR-DIG- PD-0300,Mechanical Equipment,Pump,2,"Digester Tank 0300, Basement",5
THR-DIG-P-2531,"Pump, Centrifugal, Sludge Recirculation, Tank 0500",THR,THR-DIG- PD-0500,Mechanical Equipment,Pump,2,"Digester Tank 0500, Basement",5
THR-DIG-P-2532,"Pump, Centrifugal, Sludge Recirculation, Tank 0500",THR,THR-DIG- PD-0500,Mechanical Equipment,Pump,2,"Digester Tank 0500, Basement",5
THR-DIG-P-2319,"Pump, Centrifugal, Sludge Recirculation, Tank 0900",THR,THR-DIG- PD-0900,Mechanical Equipment,Pump,2,Digester 9 Sludge Recirc Pump Basement,5
THR-DIG-P-2318,"Pump, Centrifugal, Sludge Recirculation, Tank 0900",THR,THR-DIG- PD-0900,Mechanical Equipment,Pump,2,Digester 9 Sludge Recirc Pump Basement,5
THR-DIG-P-2368,"Pump, Centrifugal, Sludge Recirculation, Tank 1000",THR,THR-DIG- PD-1000,Mechanical Equipment,Pump,2,Digester 10 Sludge Recirc Pump Basement,5
THR-DIG-P-2369,"Pump, Centrifugal, Sludge Recirculation, Tank 1000",THR,THR-DIG- PD-1000,Mechanical Equipment,Pump,2,Digester 10 Sludge Recirc Pump Basement,5
THR-DIG-P-3116,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0700",THR,THR-DIG- PD-0700,Mechanical Equipment,Pump,2,Digester 7 Transfer Pump Basement,5
THR-DIG-P-3115,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0700,",THR,THR-DIG- PD-0700,Mechanical Equipment,Pump,2,Digester 7 Transfer Pump Basement,5
THR-DIG-P-3165,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0800",THR,THR-DIG- PD-0800,Mechanical Equipment,Pump,2,Digester 8 Transfer Pump Basement,5
THR-DIG-P-3166,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0800",THR,THR-DIG- PD-0800,Mechanical Equipment,Pump,2,Digester 8 Transfer Pump Basement,5
THR-DIG-P-3211,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0900",THR,THR-DIG- PD-0900,Mechanical Equipment,Pump,2,Digester 9 Transfer Pump Basement,5
THR-DIG-P-3212,"Pump, Centrifugal, Sludge Transfer, Digester Tank 0900",THR,THR-DIG- PD-0900,Mechanical Equipment,Pump,2,Digester 9 Transfer Pump Basement,5
THR-DIG-P-3272,"Pump, Centrifugal, Sludge Transfer, Digester Tank 1000",THR,THR-DIG- PD-1000,Mechanical Equipment,Pump,2,Digester 10 Transfer Pump Basement,5
THR-DIG-P-3271,"Pump, Centrifugal, Sludge Transfer, Digester Tank 1000",THR,THR-DIG- PD-1000,Mechanical Equipment,Pump,2,Digester 10 Transfer Pump Basement,5
THR-DIG-P-2503,"Pump, Centrifugal, Sludge Transfer, Tank 0100",THR,THR-DIG-PD-0100,Mechanical Equipment,Pump,2,"Digester Tank 0100, Basement",5
THR-DIG-P-2504,"Pump, Centrifugal, Sludge Transfer, Tank 0100",THR,THR-DIG-PD-0100,Mechanical Equipment,Pump,2,"Digester Tank 0100, Basement",5
THR-DIG-P-2514,"Pump, Centrifugal, Sludge Transfer, Tank 0200",THR,THR-DIG- PD-0200,Mechanical Equipment,Pump,2,"Digester Tank 0200, Basement",5
THR-DIG-P-2513,"Pump, Centrifugal, Sludge Transfer, Tank 0200",THR,THR-DIG- PD-0200,Mechanical Equipment,Pump,2,"Digester Tank 0200, Basement",5
THR-DIG-P-2524,"Pump, Centrifugal, Sludge Transfer, Tank 0300",THR,THR-DIG- PD-0300,Mechanical Equipment,Pump,2,"Digester Tank 0300, Basement",5
THR-DIG-P-2523,"Pump, Centrifugal, Sludge Transfer, Tank 0300",THR,THR-DIG- PD-0300,Mechanical Equipment,Pump,2,"Digester Tank 0300, Basement",5
THR-DIG-P-2534,"Pump, Centrifugal, Sludge Transfer, Tank 0500",THR,THR-DIG- PD-0500,Mechanical Equipment,Pump,2,"Digester Tank 0500, Basement",5
THR-DIG-P-2533,"Pump, Centrifugal, Sludge Transfer, Tank 0500",THR,THR-DIG- PD-0500,Mechanical Equipment,Pump,2,"Digester Tank 0500, Basement",5
THR-PRM-P-2121,"Pump, Centrifugal, Sludge, Primary Station 1",THR,THR-PRM-STA-1,Mechanical Equipment,Pump,1,"South Primary, PST# 1, Tunnel 12 South, Basement",5
THR-PRM-P-2120,"Pump, Centrifugal, Sludge, Primary Station 1",THR,THR-PRM-STA-1,Mechanical Equipment,Pump,1,"South Primary, PST# 1, Tunnel 12 South, Basement",5
THR-PRM-P-2420,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2430,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2630,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2530,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2620,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2520,"Pump, Centrifugal, Sludge, Sludge Pumping - North",THR,THR-PRM-SLP-N,Mechanical Equipment,Pump,1,"North Primary, Tunnel 12 North",5
THR-PRM-P-2241,"Pump, Centrifugal, Sludge, South Primary Station 2",THR,THR-PRM-STA-2,Mechanical Equipment,Pump,1,"South Primary Station 2, T-12 Basement",5
THR-PRM-P-2231,"Pump, Centrifugal, Sludge, South Primary Station 2",THR,THR-PRM-STA-2,Mechanical Equipment,Pump,1,"South Primary Station 2, T-12 Basement",5
THR-PRM-P-2221,"Pump, Centrifugal, Sludge, South Primary Station 2",THR,THR-PRM-STA-2,Mechanical Equipment,Pump,1,"South Primary Station 2, T-12 Basement",5
THR-PRM-P-2341,"Pump, Centrifugal, Sludge, South Primary Station 3",THR,THR-PRM-STA-3,Mechanical Equipment,Pump,1,"South Primary Station 3, T-12 Basement",5
THR-PRM-P-2340,"Pump, Centrifugal, Sludge, South Primary Station 3",THR,THR-PRM-STA-3,Mechanical Equipment,Pump,1,"South Primary Station 3, T-12 Basement",5
THR-FPW-P-0015,"Pump, Centrifugal, Sodium Hypochlorite",THR,THR-FPW-T-0002,Mechanical Equipment,Pump,2,Filtered Plant Water Bldg.,5
THR-FPW-P-0014,"Pump, Centrifugal, Sodium Hypochlorite",THR,THR-FPW-T-0002,Mechanical Equipment,Pump,2,Filtered Plant Water Bldg.,5
THR-ELS-P-3619B,"Pump, Centrifugal, Sump, Administration Building, Plant Services, Flood Monitoring System",THR,THR-ELS-ADM,Mechanical Equipment,Pump,1,Administration Bldg.,5
THR-ELS-P-3619A,"Pump, Centrifugal, Sump, Administration Building, Plant Services, Flood Monitoring System",THR,THR-ELS-ADM,Mechanical Equipment,Pump,1,Administration Bldg.,5
THR-PRS-P-0057,"Pump, Centrifugal, Sump, Chemical Building, Secondary Treatment, Phosphorous Removal",THR,THR-PRS-DRN,Mechanical Equipment,Pump,3,Ferrous Chloride Bldg.,5
THR-PRS-P-0054,"Pump, Centrifugal, Sump, Chemical Building, Secondary Treatment, Phosphorous Removal",THR,THR-PRS-DRN,Mechanical Equipment,Pump,3,Ferrous Chloride Bldg.,5
THR-OCS-P-3970B,"Pump, Centrifugal, Sump, Odour Control System",THR,THR-OCS-P,Mechanical Equipment,Pump,2,"OCS Building, Basement",5
THR-OCS-P-3970A,"Pump, Centrifugal, Sump, Odour Control System",THR,THR-OCS-P,Mechanical Equipment,Pump,2,"OCS Building, Basement",5
THR-FPW-P-0012,"Pump, Centrifugal, Sump, Plant Water Building, Plant Services, Flood Monitoring System",THR,THR-FPW-P,Mechanical Equipment,Pump,2,Filtered Plant Water Bldg.,5
THR-ELS-P-6828A,"Pump, Centrifugal, Sump, West Substation, Plant Services, Flood Monitoring System",THR,THR-ELS-WS,Mechanical Equipment,Pump,1,West Substation,5
THR-FT-P-2402,"Pump, Centrifugal, Tank 1500, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 East of T-15,5
THR-FT-P-2401,"Pump, Centrifugal, Tank 1500, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 20 East of T-15,5
THR-FT-P-2522,"Pump, Centrifugal, Tank 1600 & 1700, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 23 South,5
THR-FT-P-2523,"Pump, Centrifugal, Tank 1600 & 1700, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 23 South,5
THR-FT-P-2524,"Pump, Centrifugal, Tank 1600 & 1700, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 23 South,5
THR-FT-P-2520,"Pump, Centrifugal, Tank 1600 & 1700, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 23 South,5
THR-FT-P-2521,"Pump, Centrifugal, Tank 1600 & 1700, RAS Pumping - South",THR,THR-FT-P-RAS-S,Mechanical Equipment,Pump,3,Tunnel 23 South,5
THR-PLT-P-2301,"Pump, Centrifugal, Unwatering, Preliminary Treatment, Grit Removal - Grit Tanks - North Plant",THR,THR-PLT-DRN,Mechanical Equipment,Pump,1,Grit Bldg. Basement,5
THR-PLT-P-2300,"Pump, Centrifugal, Unwatering, Preliminary Treatment, Grit Removal - Grit Tanks - North Plant",THR,THR-PLT-DRN,Mechanical Equipment,Pump,1,Grit Bldg. Basement,5
THR-BG-P-1203,"Pump, Centrifugal, Used Oil, Engine Lubrication Oil System-Unit No 2, Engine-Generator & Heat Recovery System",THR,THR-CG-ENG-1201,Mechanical Equipment,Pump,2,"Engine Room, Basement",5
THR-BG-P-1204,"Pump, Centrifugal, Used Oil, Engine Lubrication Oil System-Unit No 2, Engine-Generator & Heat Recovery System",THR,THR-CG-ENG-1201,Mechanical Equipment,Pump,2,"Engine Room, Basement",5
THR-CG-P-1204,"Pump, Centrifugal, Used Oil, Lube Oil System, Engine-Generator 1101 & 1201",THR,THR-CG-ENG-1201,Mechanical Equipment,Pump,3,Engine House Basement,5
THR-CG-P-1203,"Pump, Centrifugal, Used Oil, Lube Oil System, Engine-Generator 1101 & 1201",THR,THR-CG-ENG-1201,Mechanical Equipment,Pump,3,Engine House Basement,5
THR-FT-P-4054,"Pump, Centrifugal, WAS, Secondary Treatment, WAS Pumping",THR,THR-FT-WAS-P,Mechanical Equipment,Pump,3,Tunnel 14 South of Tunnel 17,5
